location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
41,1,0.75,63.81467143680892,2024-12-07,2024-11-30,quantile,wk inc flu hosp
42,1,0.75,194.30330790697596,2024-12-07,2024-11-30,quantile,wk inc flu hosp
44,1,0.75,4.369248594113088,2024-12-07,2024-11-30,quantile,wk inc flu hosp
45,1,0.75,25.330700957152864,2024-12-07,2024-11-30,quantile,wk inc flu hosp
46,1,0.75,3.1770079082264973,2024-12-07,2024-11-30,quantile,wk inc flu hosp
47,1,0.75,55.60783502490874,2024-12-07,2024-11-30,quantile,wk inc flu hosp
48,1,0.75,372.86148071616503,2024-12-07,2024-11-30,quantile,wk inc flu hosp
49,1,0.75,22.811291900235684,2024-12-07,2024-11-30,quantile,wk inc flu hosp
50,1,0.75,1.834707409130758,2024-12-07,2024-11-30,quantile,wk inc flu hosp
51,1,0.75,49.78133360678747,2024-12-07,2024-11-30,quantile,wk inc flu hosp
53,1,0.75,56.621928974475125,2024-12-07,2024-11-30,quantile,wk inc flu hosp
54,1,0.75,13.83328522385921,2024-12-07,2024-11-30,quantile,wk inc flu hosp
55,1,0.75,52.840225006763674,2024-12-07,2024-11-30,quantile,wk inc flu hosp
56,1,0.75,12.034939934494759,2024-12-07,2024-11-30,quantile,wk inc flu hosp
72,1,0.75,53.22007974563635,2024-12-07,2024-11-30,quantile,wk inc flu hosp
US,1,0.75,4823.183719083415,2024-12-07,2024-11-30,quantile,wk inc flu hosp
01,1,0.8,77.04189046076574,2024-12-07,2024-11-30,quantile,wk inc flu hosp
02,1,0.8,10.259421975625092,2024-12-07,2024-11-30,quantile,wk inc flu hosp
04,1,0.8,644.3479261729952,2024-12-07,2024-11-30,quantile,wk inc flu hosp
05,1,0.8,17.59893323221712,2024-12-07,2024-11-30,quantile,wk inc flu hosp
06,1,0.8,738.7415349486035,2024-12-07,2024-11-30,quantile,wk inc flu hosp
08,1,0.8,47.54470656866308,2024-12-07,2024-11-30,quantile,wk inc flu hosp
09,1,0.8,16.643883462378973,2024-12-07,2024-11-30,quantile,wk inc flu hosp
10,1,0.8,16.196916685123625,2024-12-07,2024-11-30,quantile,wk inc flu hosp
11,1,0.8,10.952151552534401,2024-12-07,2024-11-30,quantile,wk inc flu hosp
12,1,0.8,503.6096298124752,2024-12-07,2024-11-30,quantile,wk inc flu hosp
13,1,0.8,76.54006607857971,2024-12-07,2024-11-30,quantile,wk inc flu hosp
15,1,0.8,12.463206222442002,2024-12-07,2024-11-30,quantile,wk inc flu hosp
16,1,0.8,52.13603536240934,2024-12-07,2024-11-30,quantile,wk inc flu hosp
17,1,0.8,174.09671786272347,2024-12-07,2024-11-30,quantile,wk inc flu hosp
18,1,0.8,66.59551827805096,2024-12-07,2024-11-30,quantile,wk inc flu hosp
19,1,0.8,12.633858240482502,2024-12-07,2024-11-30,quantile,wk inc flu hosp
20,1,0.8,30.458545995983478,2024-12-07,2024-11-30,quantile,wk inc flu hosp
21,1,0.8,38.501162521758154,2024-12-07,2024-11-30,quantile,wk inc flu hosp
22,1,0.8,100.61302367550982,2024-12-07,2024-11-30,quantile,wk inc flu hosp
23,1,0.8,5.236371700413057,2024-12-07,2024-11-30,quantile,wk inc flu hosp
24,1,0.8,40.29193451563664,2024-12-07,2024-11-30,quantile,wk inc flu hosp
25,1,0.8,127.71796646548893,2024-12-07,2024-11-30,quantile,wk inc flu hosp
26,1,0.8,102.9540123296004,2024-12-07,2024-11-30,quantile,wk inc flu hosp
27,1,0.8,36.38492557365892,2024-12-07,2024-11-30,quantile,wk inc flu hosp
28,1,0.8,30.09446644375357,2024-12-07,2024-11-30,quantile,wk inc flu hosp
29,1,0.8,81.66937987928245,2024-12-07,2024-11-30,quantile,wk inc flu hosp
30,1,0.8,5.386262679283201,2024-12-07,2024-11-30,quantile,wk inc flu hosp
31,1,0.8,8.746463210676197,2024-12-07,2024-11-30,quantile,wk inc flu hosp
32,1,0.8,61.8071652430329,2024-12-07,2024-11-30,quantile,wk inc flu hosp
33,1,0.8,18.17636699890928,2024-12-07,2024-11-30,quantile,wk inc flu hosp
34,1,0.8,12.736200658835939,2024-12-07,2024-11-30,quantile,wk inc flu hosp
35,1,0.8,40.34920935537567,2024-12-07,2024-11-30,quantile,wk inc flu hosp
36,1,0.8,207.4810431762349,2024-12-07,2024-11-30,quantile,wk inc flu hosp
37,1,0.8,61.320184640539196,2024-12-07,2024-11-30,quantile,wk inc flu hosp
38,1,0.8,6.775958544482705,2024-12-07,2024-11-30,quantile,wk inc flu hosp
39,1,0.8,781.5813805821571,2024-12-07,2024-11-30,quantile,wk inc flu hosp
40,1,0.8,35.568917356181544,2024-12-07,2024-11-30,quantile,wk inc flu hosp
41,1,0.8,69.07224484560747,2024-12-07,2024-11-30,quantile,wk inc flu hosp
42,1,0.8,208.39861612304296,2024-12-07,2024-11-30,quantile,wk inc flu hosp
44,1,0.8,5.006064027265673,2024-12-07,2024-11-30,quantile,wk inc flu hosp
45,1,0.8,29.066864556548417,2024-12-07,2024-11-30,quantile,wk inc flu hosp
46,1,0.8,3.9321121669224666,2024-12-07,2024-11-30,quantile,wk inc flu hosp
47,1,0.8,61.30080663376919,2024-12-07,2024-11-30,quantile,wk inc flu hosp
48,1,0.8,398.75615697820126,2024-12-07,2024-11-30,quantile,wk inc flu hosp
49,1,0.8,24.4944559465017,2024-12-07,2024-11-30,quantile,wk inc flu hosp
50,1,0.8,2.277967702853971,2024-12-07,2024-11-30,quantile,wk inc flu hosp
51,1,0.8,54.962350492861496,2024-12-07,2024-11-30,quantile,wk inc flu hosp
53,1,0.8,62.72875992241757,2024-12-07,2024-11-30,quantile,wk inc flu hosp
54,1,0.8,16.020923892054924,2024-12-07,2024-11-30,quantile,wk inc flu hosp
55,1,0.8,57.62262139981128,2024-12-07,2024-11-30,quantile,wk inc flu hosp
56,1,0.8,13.45510476346103,2024-12-07,2024-11-30,quantile,wk inc flu hosp
72,1,0.8,56.661191078148214,2024-12-07,2024-11-30,quantile,wk inc flu hosp
US,1,0.8,5064.512634075136,2024-12-07,2024-11-30,quantile,wk inc flu hosp
01,1,0.85,83.86521077765421,2024-12-07,2024-11-30,quantile,wk inc flu hosp
02,1,0.85,11.567262673214824,2024-12-07,2024-11-30,quantile,wk inc flu hosp
04,1,0.85,689.3094007715524,2024-12-07,2024-11-30,quantile,wk inc flu hosp
05,1,0.85,21.099835634806478,2024-12-07,2024-11-30,quantile,wk inc flu hosp
06,1,0.85,785.3999415485254,2024-12-07,2024-11-30,quantile,wk inc flu hosp
08,1,0.85,53.75093897666275,2024-12-07,2024-11-30,quantile,wk inc flu hosp
09,1,0.85,19.999231253431923,2024-12-07,2024-11-30,quantile,wk inc flu hosp
10,1,0.85,18.540383925531014,2024-12-07,2024-11-30,quantile,wk inc flu hosp
11,1,0.85,12.399812243376125,2024-12-07,2024-11-30,quantile,wk inc flu hosp
12,1,0.85,533.4396111305332,2024-12-07,2024-11-30,quantile,wk inc flu hosp
13,1,0.85,83.58261485117707,2024-12-07,2024-11-30,quantile,wk inc flu hosp
15,1,0.85,13.794661107239541,2024-12-07,2024-11-30,quantile,wk inc flu hosp
16,1,0.85,56.82915318917057,2024-12-07,2024-11-30,quantile,wk inc flu hosp
17,1,0.85,188.76528535405063,2024-12-07,2024-11-30,quantile,wk inc flu hosp
18,1,0.85,74.09518904610465,2024-12-07,2024-11-30,quantile,wk inc flu hosp
19,1,0.85,14.888730646484083,2024-12-07,2024-11-30,quantile,wk inc flu hosp
20,1,0.85,33.45122186214311,2024-12-07,2024-11-30,quantile,wk inc flu hosp
21,1,0.85,45.229447039127265,2024-12-07,2024-11-30,quantile,wk inc flu hosp
22,1,0.85,108.4198868733886,2024-12-07,2024-11-30,quantile,wk inc flu hosp
23,1,0.85,6.711224142533003,2024-12-07,2024-11-30,quantile,wk inc flu hosp
24,1,0.85,45.924549240436676,2024-12-07,2024-11-30,quantile,wk inc flu hosp
25,1,0.85,139.57834372577756,2024-12-07,2024-11-30,quantile,wk inc flu hosp
26,1,0.85,114.23352056912735,2024-12-07,2024-11-30,quantile,wk inc flu hosp
27,1,0.85,42.42506590901496,2024-12-07,2024-11-30,quantile,wk inc flu hosp
28,1,0.85,34.20084241159813,2024-12-07,2024-11-30,quantile,wk inc flu hosp
29,1,0.85,89.60193995389193,2024-12-07,2024-11-30,quantile,wk inc flu hosp
30,1,0.85,6.433777522494325,2024-12-07,2024-11-30,quantile,wk inc flu hosp
31,1,0.85,10.429265604838703,2024-12-07,2024-11-30,quantile,wk inc flu hosp
32,1,0.85,66.69166972209523,2024-12-07,2024-11-30,quantile,wk inc flu hosp
33,1,0.85,20.18473506384197,2024-12-07,2024-11-30,quantile,wk inc flu hosp
34,1,0.85,17.782595892890544,2024-12-07,2024-11-30,quantile,wk inc flu hosp
35,1,0.85,44.53777662734322,2024-12-07,2024-11-30,quantile,wk inc flu hosp
36,1,0.85,223.6114165438976,2024-12-07,2024-11-30,quantile,wk inc flu hosp
37,1,0.85,67.74986111442036,2024-12-07,2024-11-30,quantile,wk inc flu hosp
38,1,0.85,7.85134669156265,2024-12-07,2024-11-30,quantile,wk inc flu hosp
39,1,0.85,832.8519705244514,2024-12-07,2024-11-30,quantile,wk inc flu hosp
40,1,0.85,40.880352070218834,2024-12-07,2024-11-30,quantile,wk inc flu hosp
41,1,0.85,77.46172818792029,2024-12-07,2024-11-30,quantile,wk inc flu hosp
42,1,0.85,225.74147790323224,2024-12-07,2024-11-30,quantile,wk inc flu hosp
44,1,0.85,5.831038209376356,2024-12-07,2024-11-30,quantile,wk inc flu hosp
45,1,0.85,33.16602717982684,2024-12-07,2024-11-30,quantile,wk inc flu hosp
46,1,0.85,4.766366724685984,2024-12-07,2024-11-30,quantile,wk inc flu hosp
47,1,0.85,66.94905287503622,2024-12-07,2024-11-30,quantile,wk inc flu hosp
48,1,0.85,425.6499007919448,2024-12-07,2024-11-30,quantile,wk inc flu hosp
49,1,0.85,26.67322626520041,2024-12-07,2024-11-30,quantile,wk inc flu hosp
50,1,0.85,2.7955698705879244,2024-12-07,2024-11-30,quantile,wk inc flu hosp
51,1,0.85,62.980405326037804,2024-12-07,2024-11-30,quantile,wk inc flu hosp
53,1,0.85,68.63389125529037,2024-12-07,2024-11-30,quantile,wk inc flu hosp
54,1,0.85,18.86421323073087,2024-12-07,2024-11-30,quantile,wk inc flu hosp
55,1,0.85,63.148137345851595,2024-12-07,2024-11-30,quantile,wk inc flu hosp
56,1,0.85,15.19284036578555,2024-12-07,2024-11-30,quantile,wk inc flu hosp
72,1,0.85,60.354979994472835,2024-12-07,2024-11-30,quantile,wk inc flu hosp
US,1,0.85,5328.886338322506,2024-12-07,2024-11-30,quantile,wk inc flu hosp
01,1,0.9,92.52895377047967,2024-12-07,2024-11-30,quantile,wk inc flu hosp
02,1,0.9,13.61802178564094,2024-12-07,2024-11-30,quantile,wk inc flu hosp
04,1,0.9,744.2018789071758,2024-12-07,2024-11-30,quantile,wk inc flu hosp
05,1,0.9,25.652192474982016,2024-12-07,2024-11-30,quantile,wk inc flu hosp
06,1,0.9,850.2590241627421,2024-12-07,2024-11-30,quantile,wk inc flu hosp
08,1,0.9,61.16245965814555,2024-12-07,2024-11-30,quantile,wk inc flu hosp
09,1,0.9,25.14285540422075,2024-12-07,2024-11-30,quantile,wk inc flu hosp
10,1,0.9,21.353818100545045,2024-12-07,2024-11-30,quantile,wk inc flu hosp
11,1,0.9,14.347743567473723,2024-12-07,2024-11-30,quantile,wk inc flu hosp
12,1,0.9,571.4121939303327,2024-12-07,2024-11-30,quantile,wk inc flu hosp
13,1,0.9,93.67183780465932,2024-12-07,2024-11-30,quantile,wk inc flu hosp
15,1,0.9,15.298572144944494,2024-12-07,2024-11-30,quantile,wk inc flu hosp
16,1,0.9,63.400624941231335,2024-12-07,2024-11-30,quantile,wk inc flu hosp
17,1,0.9,208.94304197545893,2024-12-07,2024-11-30,quantile,wk inc flu hosp
18,1,0.9,83.69122868257621,2024-12-07,2024-11-30,quantile,wk inc flu hosp
19,1,0.9,18.3666890176703,2024-12-07,2024-11-30,quantile,wk inc flu hosp
20,1,0.9,37.14931970858782,2024-12-07,2024-11-30,quantile,wk inc flu hosp
21,1,0.9,52.58304604368002,2024-12-07,2024-11-30,quantile,wk inc flu hosp
22,1,0.9,120.95129291157896,2024-12-07,2024-11-30,quantile,wk inc flu hosp
23,1,0.9,8.503323849748098,2024-12-07,2024-11-30,quantile,wk inc flu hosp
24,1,0.9,51.26420603217339,2024-12-07,2024-11-30,quantile,wk inc flu hosp
25,1,0.9,154.83347821524947,2024-12-07,2024-11-30,quantile,wk inc flu hosp
26,1,0.9,131.15708168298426,2024-12-07,2024-11-30,quantile,wk inc flu hosp
27,1,0.9,49.30645585149954,2024-12-07,2024-11-30,quantile,wk inc flu hosp
28,1,0.9,38.101178442763555,2024-12-07,2024-11-30,quantile,wk inc flu hosp
29,1,0.9,101.00005956685708,2024-12-07,2024-11-30,quantile,wk inc flu hosp
30,1,0.9,7.995395524185218,2024-12-07,2024-11-30,quantile,wk inc flu hosp
31,1,0.9,12.642308170529754,2024-12-07,2024-11-30,quantile,wk inc flu hosp
32,1,0.9,75.19881725911155,2024-12-07,2024-11-30,quantile,wk inc flu hosp
33,1,0.9,23.46465633313781,2024-12-07,2024-11-30,quantile,wk inc flu hosp
34,1,0.9,23.994446467075484,2024-12-07,2024-11-30,quantile,wk inc flu hosp
35,1,0.9,51.23139267173927,2024-12-07,2024-11-30,quantile,wk inc flu hosp
36,1,0.9,248.2181075400065,2024-12-07,2024-11-30,quantile,wk inc flu hosp
37,1,0.9,77.70518079589284,2024-12-07,2024-11-30,quantile,wk inc flu hosp
38,1,0.9,9.128199367824038,2024-12-07,2024-11-30,quantile,wk inc flu hosp
39,1,0.9,916.7230972334858,2024-12-07,2024-11-30,quantile,wk inc flu hosp
40,1,0.9,48.691722707885795,2024-12-07,2024-11-30,quantile,wk inc flu hosp
41,1,0.9,87.24624966553336,2024-12-07,2024-11-30,quantile,wk inc flu hosp
42,1,0.9,248.88894917365778,2024-12-07,2024-11-30,quantile,wk inc flu hosp
44,1,0.9,7.090162815114044,2024-12-07,2024-11-30,quantile,wk inc flu hosp
45,1,0.9,37.93406112769696,2024-12-07,2024-11-30,quantile,wk inc flu hosp
46,1,0.9,5.8780130633884236,2024-12-07,2024-11-30,quantile,wk inc flu hosp
47,1,0.9,76.61536316353269,2024-12-07,2024-11-30,quantile,wk inc flu hosp
48,1,0.9,464.42511169989393,2024-12-07,2024-11-30,quantile,wk inc flu hosp
49,1,0.9,30.000115121952632,2024-12-07,2024-11-30,quantile,wk inc flu hosp
50,1,0.9,3.6161725400195386,2024-12-07,2024-11-30,quantile,wk inc flu hosp
51,1,0.9,72.02914893271726,2024-12-07,2024-11-30,quantile,wk inc flu hosp
53,1,0.9,78.72592955459461,2024-12-07,2024-11-30,quantile,wk inc flu hosp
54,1,0.9,23.133399361691406,2024-12-07,2024-11-30,quantile,wk inc flu hosp
55,1,0.9,71.10487510708077,2024-12-07,2024-11-30,quantile,wk inc flu hosp
56,1,0.9,17.68020899008019,2024-12-07,2024-11-30,quantile,wk inc flu hosp
72,1,0.9,65.61176979615801,2024-12-07,2024-11-30,quantile,wk inc flu hosp
US,1,0.9,5711.670770553725,2024-12-07,2024-11-30,quantile,wk inc flu hosp
01,1,0.95,106.95130353579866,2024-12-07,2024-11-30,quantile,wk inc flu hosp
02,1,0.95,16.32270360151586,2024-12-07,2024-11-30,quantile,wk inc flu hosp
04,1,0.95,838.5887168555263,2024-12-07,2024-11-30,quantile,wk inc flu hosp
05,1,0.95,32.77301791537019,2024-12-07,2024-11-30,quantile,wk inc flu hosp
06,1,0.95,967.0255210667342,2024-12-07,2024-11-30,quantile,wk inc flu hosp
08,1,0.95,70.43071452421644,2024-12-07,2024-11-30,quantile,wk inc flu hosp
09,1,0.95,31.964738165242014,2024-12-07,2024-11-30,quantile,wk inc flu hosp
10,1,0.95,25.103628584567172,2024-12-07,2024-11-30,quantile,wk inc flu hosp
11,1,0.95,17.88155375362585,2024-12-07,2024-11-30,quantile,wk inc flu hosp
12,1,0.95,626.8264230643545,2024-12-07,2024-11-30,quantile,wk inc flu hosp
13,1,0.95,112.45956818801382,2024-12-07,2024-11-30,quantile,wk inc flu hosp
15,1,0.95,17.996651794551806,2024-12-07,2024-11-30,quantile,wk inc flu hosp
16,1,0.95,74.34040489704913,2024-12-07,2024-11-30,quantile,wk inc flu hosp
17,1,0.95,239.95105084183996,2024-12-07,2024-11-30,quantile,wk inc flu hosp
18,1,0.95,99.59025458596248,2024-12-07,2024-11-30,quantile,wk inc flu hosp
19,1,0.95,23.66712331086338,2024-12-07,2024-11-30,quantile,wk inc flu hosp
20,1,0.95,43.866370442720374,2024-12-07,2024-11-30,quantile,wk inc flu hosp
21,1,0.95,66.06479255579546,2024-12-07,2024-11-30,quantile,wk inc flu hosp
22,1,0.95,139.27208965296253,2024-12-07,2024-11-30,quantile,wk inc flu hosp
23,1,0.95,12.193615588382299,2024-12-07,2024-11-30,quantile,wk inc flu hosp
24,1,0.95,61.422123890979364,2024-12-07,2024-11-30,quantile,wk inc flu hosp
25,1,0.95,179.22843286029268,2024-12-07,2024-11-30,quantile,wk inc flu hosp
26,1,0.95,153.45260901297385,2024-12-07,2024-11-30,quantile,wk inc flu hosp
27,1,0.95,63.30026574562255,2024-12-07,2024-11-30,quantile,wk inc flu hosp
28,1,0.95,44.834817277544545,2024-12-07,2024-11-30,quantile,wk inc flu hosp
29,1,0.95,117.03874234014053,2024-12-07,2024-11-30,quantile,wk inc flu hosp
30,1,0.95,11.054176512081142,2024-12-07,2024-11-30,quantile,wk inc flu hosp
31,1,0.95,16.239741407352412,2024-12-07,2024-11-30,quantile,wk inc flu hosp
32,1,0.95,88.33327612086846,2024-12-07,2024-11-30,quantile,wk inc flu hosp
33,1,0.95,27.96018505202158,2024-12-07,2024-11-30,quantile,wk inc flu hosp
34,1,0.95,34.604762306886514,2024-12-07,2024-11-30,quantile,wk inc flu hosp
35,1,0.95,61.13751470055662,2024-12-07,2024-11-30,quantile,wk inc flu hosp
36,1,0.95,279.92562144905656,2024-12-07,2024-11-30,quantile,wk inc flu hosp
37,1,0.95,98.09095213409519,2024-12-07,2024-11-30,quantile,wk inc flu hosp
38,1,0.95,11.532023629843332,2024-12-07,2024-11-30,quantile,wk inc flu hosp
39,1,0.95,1035.7145376031863,2024-12-07,2024-11-30,quantile,wk inc flu hosp
40,1,0.95,60.32369493643242,2024-12-07,2024-11-30,quantile,wk inc flu hosp
41,1,0.95,104.45732855920201,2024-12-07,2024-11-30,quantile,wk inc flu hosp
42,1,0.95,286.1889213418859,2024-12-07,2024-11-30,quantile,wk inc flu hosp
44,1,0.95,9.023038842472483,2024-12-07,2024-11-30,quantile,wk inc flu hosp
45,1,0.95,46.0432135360194,2024-12-07,2024-11-30,quantile,wk inc flu hosp
46,1,0.95,8.358879370593614,2024-12-07,2024-11-30,quantile,wk inc flu hosp
47,1,0.95,93.51622759598887,2024-12-07,2024-11-30,quantile,wk inc flu hosp
48,1,0.95,519.1617771083793,2024-12-07,2024-11-30,quantile,wk inc flu hosp
49,1,0.95,34.89261614858741,2024-12-07,2024-11-30,quantile,wk inc flu hosp
50,1,0.95,4.854436428051179,2024-12-07,2024-11-30,quantile,wk inc flu hosp
51,1,0.95,88.83537791876238,2024-12-07,2024-11-30,quantile,wk inc flu hosp
53,1,0.95,94.28235683126157,2024-12-07,2024-11-30,quantile,wk inc flu hosp
54,1,0.95,29.810043693656308,2024-12-07,2024-11-30,quantile,wk inc flu hosp
55,1,0.95,85.3871387253575,2024-12-07,2024-11-30,quantile,wk inc flu hosp
56,1,0.95,22.86911768174604,2024-12-07,2024-11-30,quantile,wk inc flu hosp
72,1,0.95,73.90228848149303,2024-12-07,2024-11-30,quantile,wk inc flu hosp
US,1,0.95,6187.414676917142,2024-12-07,2024-11-30,quantile,wk inc flu hosp
01,1,0.975,121.43050676665085,2024-12-07,2024-11-30,quantile,wk inc flu hosp
02,1,0.975,18.792313287250902,2024-12-07,2024-11-30,quantile,wk inc flu hosp
04,1,0.975,945.3207183198282,2024-12-07,2024-11-30,quantile,wk inc flu hosp
05,1,0.975,39.72234656536229,2024-12-07,2024-11-30,quantile,wk inc flu hosp
06,1,0.975,1051.6528322001975,2024-12-07,2024-11-30,quantile,wk inc flu hosp
08,1,0.975,81.23275020014164,2024-12-07,2024-11-30,quantile,wk inc flu hosp
09,1,0.975,37.35900958316169,2024-12-07,2024-11-30,quantile,wk inc flu hosp
10,1,0.975,28.695516133845278,2024-12-07,2024-11-30,quantile,wk inc flu hosp
11,1,0.975,21.568637512935044,2024-12-07,2024-11-30,quantile,wk inc flu hosp
12,1,0.975,697.8143618336766,2024-12-07,2024-11-30,quantile,wk inc flu hosp
13,1,0.975,129.38892877796306,2024-12-07,2024-11-30,quantile,wk inc flu hosp
15,1,0.975,19.904664429530666,2024-12-07,2024-11-30,quantile,wk inc flu hosp
16,1,0.975,86.3831457724343,2024-12-07,2024-11-30,quantile,wk inc flu hosp
17,1,0.975,269.28549796888166,2024-12-07,2024-11-30,quantile,wk inc flu hosp
18,1,0.975,114.24186464070816,2024-12-07,2024-11-30,quantile,wk inc flu hosp
19,1,0.975,30.23503801893252,2024-12-07,2024-11-30,quantile,wk inc flu hosp
20,1,0.975,52.1938125258564,2024-12-07,2024-11-30,quantile,wk inc flu hosp
21,1,0.975,76.22853408739091,2024-12-07,2024-11-30,quantile,wk inc flu hosp
22,1,0.975,155.7142906520389,2024-12-07,2024-11-30,quantile,wk inc flu hosp
23,1,0.975,15.610320607769253,2024-12-07,2024-11-30,quantile,wk inc flu hosp
24,1,0.975,70.39405323779843,2024-12-07,2024-11-30,quantile,wk inc flu hosp
25,1,0.975,203.2143156555841,2024-12-07,2024-11-30,quantile,wk inc flu hosp
26,1,0.975,174.3906440659266,2024-12-07,2024-11-30,quantile,wk inc flu hosp
27,1,0.975,73.78691591313432,2024-12-07,2024-11-30,quantile,wk inc flu hosp
28,1,0.975,53.68214521992187,2024-12-07,2024-11-30,quantile,wk inc flu hosp
29,1,0.975,138.7176580556448,2024-12-07,2024-11-30,quantile,wk inc flu hosp
30,1,0.975,13.94196164803916,2024-12-07,2024-11-30,quantile,wk inc flu hosp
31,1,0.975,20.317087534125555,2024-12-07,2024-11-30,quantile,wk inc flu hosp
32,1,0.975,102.3198698638507,2024-12-07,2024-11-30,quantile,wk inc flu hosp
33,1,0.975,33.213770150647704,2024-12-07,2024-11-30,quantile,wk inc flu hosp
34,1,0.975,43.68400665084143,2024-12-07,2024-11-30,quantile,wk inc flu hosp
35,1,0.975,72.59486911274807,2024-12-07,2024-11-30,quantile,wk inc flu hosp
36,1,0.975,317.6632260914418,2024-12-07,2024-11-30,quantile,wk inc flu hosp
37,1,0.975,118.1183859774915,2024-12-07,2024-11-30,quantile,wk inc flu hosp
38,1,0.975,13.752220419146038,2024-12-07,2024-11-30,quantile,wk inc flu hosp
39,1,0.975,1171.560782085571,2024-12-07,2024-11-30,quantile,wk inc flu hosp
40,1,0.975,70.6255120162121,2024-12-07,2024-11-30,quantile,wk inc flu hosp
41,1,0.975,119.74603250646012,2024-12-07,2024-11-30,quantile,wk inc flu hosp
42,1,0.975,316.15081902248033,2024-12-07,2024-11-30,quantile,wk inc flu hosp
44,1,0.975,11.029010141467149,2024-12-07,2024-11-30,quantile,wk inc flu hosp
45,1,0.975,54.893421075893926,2024-12-07,2024-11-30,quantile,wk inc flu hosp
46,1,0.975,10.494313739453444,2024-12-07,2024-11-30,quantile,wk inc flu hosp
47,1,0.975,111.41457863665191,2024-12-07,2024-11-30,quantile,wk inc flu hosp
48,1,0.975,592.7766626934946,2024-12-07,2024-11-30,quantile,wk inc flu hosp
49,1,0.975,38.929522019404814,2024-12-07,2024-11-30,quantile,wk inc flu hosp
50,1,0.975,6.025103865672172,2024-12-07,2024-11-30,quantile,wk inc flu hosp
51,1,0.975,101.19738165826149,2024-12-07,2024-11-30,quantile,wk inc flu hosp
53,1,0.975,109.81889047269138,2024-12-07,2024-11-30,quantile,wk inc flu hosp
54,1,0.975,36.28241441307721,2024-12-07,2024-11-30,quantile,wk inc flu hosp
55,1,0.975,98.13895083939204,2024-12-07,2024-11-30,quantile,wk inc flu hosp
56,1,0.975,27.087420388259893,2024-12-07,2024-11-30,quantile,wk inc flu hosp
72,1,0.975,83.69340820224046,2024-12-07,2024-11-30,quantile,wk inc flu hosp
US,1,0.975,6634.201297934929,2024-12-07,2024-11-30,quantile,wk inc flu hosp
01,1,0.99,140.7954091259414,2024-12-07,2024-11-30,quantile,wk inc flu hosp
02,1,0.99,23.891432341237667,2024-12-07,2024-11-30,quantile,wk inc flu hosp
04,1,0.99,1108.0525649552815,2024-12-07,2024-11-30,quantile,wk inc flu hosp
05,1,0.99,53.6874124143001,2024-12-07,2024-11-30,quantile,wk inc flu hosp
06,1,0.99,1188.2365752386945,2024-12-07,2024-11-30,quantile,wk inc flu hosp
08,1,0.99,97.37683563724973,2024-12-07,2024-11-30,quantile,wk inc flu hosp
09,1,0.99,45.48229784216278,2024-12-07,2024-11-30,quantile,wk inc flu hosp
10,1,0.99,34.15515814799698,2024-12-07,2024-11-30,quantile,wk inc flu hosp
11,1,0.99,25.76572297139023,2024-12-07,2024-11-30,quantile,wk inc flu hosp
12,1,0.99,779.5717225815467,2024-12-07,2024-11-30,quantile,wk inc flu hosp
13,1,0.99,156.38727894409107,2024-12-07,2024-11-30,quantile,wk inc flu hosp
15,1,0.99,23.089715805869087,2024-12-07,2024-11-30,quantile,wk inc flu hosp
16,1,0.99,99.9351746106591,2024-12-07,2024-11-30,quantile,wk inc flu hosp
17,1,0.99,298.1830411301334,2024-12-07,2024-11-30,quantile,wk inc flu hosp
18,1,0.99,149.65941261089188,2024-12-07,2024-11-30,quantile,wk inc flu hosp
19,1,0.99,38.581832682933545,2024-12-07,2024-11-30,quantile,wk inc flu hosp
20,1,0.99,58.56668110294935,2024-12-07,2024-11-30,quantile,wk inc flu hosp
21,1,0.99,89.41608358281704,2024-12-07,2024-11-30,quantile,wk inc flu hosp
22,1,0.99,175.35761368459768,2024-12-07,2024-11-30,quantile,wk inc flu hosp
23,1,0.99,19.9237890984205,2024-12-07,2024-11-30,quantile,wk inc flu hosp
24,1,0.99,79.04027009525541,2024-12-07,2024-11-30,quantile,wk inc flu hosp
25,1,0.99,235.00343456345007,2024-12-07,2024-11-30,quantile,wk inc flu hosp
26,1,0.99,205.0391337201674,2024-12-07,2024-11-30,quantile,wk inc flu hosp
27,1,0.99,90.3674105907135,2024-12-07,2024-11-30,quantile,wk inc flu hosp
28,1,0.99,63.269344865028586,2024-12-07,2024-11-30,quantile,wk inc flu hosp
29,1,0.99,163.9917073564752,2024-12-07,2024-11-30,quantile,wk inc flu hosp
30,1,0.99,16.88737360050116,2024-12-07,2024-11-30,quantile,wk inc flu hosp
31,1,0.99,26.18771553990144,2024-12-07,2024-11-30,quantile,wk inc flu hosp
32,1,0.99,116.63087172415003,2024-12-07,2024-11-30,quantile,wk inc flu hosp
33,1,0.99,38.472285823529816,2024-12-07,2024-11-30,quantile,wk inc flu hosp
34,1,0.99,56.34234775283289,2024-12-07,2024-11-30,quantile,wk inc flu hosp
35,1,0.99,89.10967284208749,2024-12-07,2024-11-30,quantile,wk inc flu hosp
36,1,0.99,356.8863469202984,2024-12-07,2024-11-30,quantile,wk inc flu hosp
37,1,0.99,141.40990157265566,2024-12-07,2024-11-30,quantile,wk inc flu hosp
38,1,0.99,16.010104947636115,2024-12-07,2024-11-30,quantile,wk inc flu hosp
39,1,0.99,1275.3006228463723,2024-12-07,2024-11-30,quantile,wk inc flu hosp
