"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"51",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.5",44.2419569118161
"51",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.75",55.9229205219119
"51",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.9",69.0269137633893
"51",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.975",101.381574426112
"51",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.025",9.67192647922007
"51",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.1",17.3674237994373
"51",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.25",29.9263268226412
"51",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.5",50.5077972229952
"51",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.75",75.5163418776597
"51",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.9",93.3964377606041
"51",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.975",159.504627421421
"51",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.025",9.30648648320905
"51",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.1",18.0505784001419
"51",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.25",31.6025450076897
"51",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.5",57.333942219129
"51",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.75",90.7260326712108
"51",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.9",118.539083919744
"51",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.975",207.837862271618
"53",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.025",12.2993005897834
"53",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.1",19.3198113686721
"53",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.25",27.053241214608
"53",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.5",33.4883217184415
"53",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.75",43.5273516931517
"53",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.9",56.7914250649825
"53",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.975",80.9928302223708
"53",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.025",8.51172634473145
"53",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.1",19.2030489489489
"53",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.25",28.1068826587291
"53",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.5",41.43651086894
"53",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.75",56.5175577917192
"53",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.9",77.1298402307456
"53",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.975",113.591656670948
"53",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.025",7.41411072445679
"53",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.1",17.9233590494748
"53",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.25",32.8010787348966
"53",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.5",53.0519090933091
"53",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.75",77.6520369926376
"53",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.9",93.9407686196199
"53",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.975",140.816017408027
"53",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.025",8.84263412278351
"53",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.1",18.9957772577653
"53",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.25",33.3116701499361
"53",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.5",60.1547533548015
"53",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.75",90.3560988453906
"53",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.9",129.253668529983
"53",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.975",183.735416697993
"54",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.025",0.296116578871697
"54",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.1",2.43348700659218
"54",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.25",3.74903860378325
"54",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.5",6.94233320355349
"54",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.75",11.0733612608179
"54",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.9",14.3122191000309
"54",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.975",21.3861414998051
"54",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.025",0.240655219714123
"54",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.1",2.15746042301614
"54",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.25",4.47954345537105
"54",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.5",9.4031388435266
"54",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.75",15.3144140106766
"54",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.9",23.3440295081074
"54",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.975",34.5150533916732
"54",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.025",0.240655219714123
"54",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.1",2.18260344993758
"54",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.25",4.54884622209769
"54",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.5",11.0779036243432
"54",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.75",21.5887572039959
"54",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.9",33.3777086952057
"54",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.975",48.284310765103
"54",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.025",0.217309436888851
"54",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.1",1.83867449189103
"54",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.25",4.25459519452757
"54",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.5",14.1820398020332
"54",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.75",27.7911289454409
"54",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.9",49.3199416821393
"54",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.975",72.492941910183
"55",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.025",3.81486854230179
"55",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.1",9.33594996659331
"55",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.25",14.9750598399613
"55",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.5",19.7950871969946
"55",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.75",28.0711026833422
"55",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.9",38.5130687002242
"55",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.975",49.2537059071369
"55",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.025",3.84687929130346
"55",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.1",8.87478180946297
"55",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.25",17.1338339280959
"55",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.5",24.7021526115582
"55",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.75",36.9093852757816
"55",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.9",51.3318802926842
"55",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.975",74.5217347420266
"55",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.025",3.6921961870198
"55",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.1",6.88528877898799
"55",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.25",18.1005472320012
"55",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.5",33.6858199905359
"55",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.75",51.5375658477268
"55",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.9",69.8107920316175
"55",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.975",99.1314061284221
"55",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.025",3.56864499784464
"55",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.1",6.42288052392959
"55",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.25",17.62951540076
"55",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.5",41.0599004071246
"55",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.75",67.7240074386477
"55",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.9",94.6829784755751
"55",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.975",145.149198448314
"56",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.025",2.35255880144352
"56",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.1",4.19173505262701
"56",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.25",6.09337960243839
"56",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.5",8.5127666747483
"56",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.75",11.6759701348883
"56",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.9",15.6870164874074
"56",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.975",20.2787256606877
"56",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.025",1.78400389324644
"56",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.1",2.88785786320822
"56",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.25",5.48298059128707
"56",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.5",10.0094346285415
"56",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.75",15.6711745473701
"56",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.9",23.2441999754136
"56",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.975",30.7213363950375
"56",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.025",1.80527626774938
"56",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.1",2.83269362632816
"56",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.25",5.95153023661277
"56",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.5",11.0704190938153
"56",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.75",18.2455375855809
"56",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.9",27.0947496827078
"56",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.975",42.5966799299614
"56",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.025",1.82786514303761
"56",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.1",2.95069744244714
"56",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.25",5.15899802693026
"56",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.5",12.7921555290444
"56",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.75",22.5153555431025
"56",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.9",33.7673682304333
"56",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.975",53.980084765829
"72",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.025",22.56881285081
"72",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.1",27.9946433995278
"72",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.25",35.4583033021812
"72",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.5",44.108423425602
"72",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.75",55.0696122226618
"72",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.9",65.7240689868785
"72",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.975",78.5308373949963
"72",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.025",18.3333174455223
"72",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.1",25.4564525850843
"72",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.25",38.1713965654971
"72",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.5",49.5219792136068
"72",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.75",65.3001170882244
"72",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.9",85.4941913961029
"72",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.975",106.091178704211
"72",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.025",14.071044660781
"72",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.1",25.0040308914034
"72",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.25",38.3982707679461
"72",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.5",57.3907570241251
"72",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.75",82.8248335424403
"72",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.9",101.970830177467
"72",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.975",127.481457530665
"72",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.025",13.2039830219307
"72",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.1",22.8445330420131
"72",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.25",37.3899624008738
"72",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.5",57.0268535718907
"72",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.75",93.1012881810277
"72",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.9",113.118400064352
"72",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.975",163.460091419273
"US",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.025",2870.55599257227
"US",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.1",3184.85536240168
"US",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.25",3546.25380929658
"US",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.5",3940.17015937275
"US",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.75",4370.89764665687
"US",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.9",5031.9868634777
"US",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile","0.975",6024.4646809382
"US",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.025",2747.3692212443
"US",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.1",3239.13256343272
"US",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.25",3764.21110303215
"US",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.5",4637.08093643449
"US",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.75",5204.23535921984
"US",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.9",6052.58016897793
"US",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile","0.975",7576.21111221119
"US",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.025",2744.28509319384
"US",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.1",3248.66797406779
"US",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.25",3937.03226027809
"US",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.5",5196.52425857617
"US",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.75",6705.21352549661
"US",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.9",7186.83151724364
"US",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile","0.975",9370.23699584296
"US",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.025",2509.34713710678
"US",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.1",3350.61612320617
"US",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.25",3951.35560652579
"US",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.5",5736.21231620698
"US",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.75",7534.68704488723
"US",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.9",8678.04800141383
"US",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile","0.975",11068.8743259084
"01",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",6.29257409481358e-09
"01",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.307640733310408
"01",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.562255464064879
"01",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.130011229563933
"01",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",9.25667682054598e-05
"01",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",2.02441862265897e-26
"01",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.114145233084417
"01",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.674097437383978
"01",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.211508308092978
"01",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.000249021438626262
"01",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",1.8742779691588e-33
"01",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.0380491854535947
"01",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.628523361826593
"01",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.332870852628581
"01",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.000556600091231152
"01",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",3.56631163417833e-50
"01",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.0042548901378155
"01",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.677823955223551
"01",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.316388481931849
"01",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.00153267270678459
"02",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",3.17212639142548e-05
"02",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.00388909405327487
"02",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.985429792515216
"02",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.00717569813992036
"02",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.00347369402767483
"02",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",8.75609477243554e-55
"02",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.000384746069100004
"02",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.961983750048185
"02",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0335354480140819
"02",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.00409605586863337
"02",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",5.16157162554896e-94
"02",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.000678665317076096
"02",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.918080836235401
"02",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0687731655619922
"02",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.0124673328855303
"02",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",2.06846462962783e-144
"02",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.000843932381576342
"02",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.845093599106862
"02",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.141385466415013
"02",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.0126770020965488
"04",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0.3416953641978
"04",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.266574385733147
"04",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.111227213317455
"04",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.207750841053594
"04",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.0727521956980043
"04",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0.140098189393293
"04",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.358950087808783
"04",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.151387293216004
"04",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.241328363338761
"04",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.10823606624316
"04",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0.0903282272809851
"04",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.360033961892682
"04",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.175573730155616
"04",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.268159561002452
"04",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.105904519668265
"04",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0.0355954225258953
"04",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.461915040280387
"04",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.179062768959376
"04",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.225477695924914
"04",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.0979490723094276
"05",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",1.54069917652604e-43
"05",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.0672898377266985
"05",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.849636498932025
"05",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0830715351287648
"05",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",2.12821251166506e-06
"05",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"05",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",5.55211629471283e-05
"05",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.886889926963295
"05",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.113054379868677
"05",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",1.72005080290027e-07
"05",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"05",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",5.09798615766519e-09
"05",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.806231038690473
"05",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.193768899335754
"05",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",5.68757870800241e-08
"05",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"05",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",2.26063795474159e-20
"05",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.819406260303257
"05",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.180504905103172
"05",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",8.88345935711188e-05
"06",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",1.1622580013144e-08
"06",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.737243614089873
"06",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.241518712306844
"06",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.021237661376017
"06",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",6.04685856941956e-10
"06",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",4.56917425625002e-15
"06",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.28987216866097
"06",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.62188276019372
"06",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0882443799753533
"06",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",6.91169952382609e-07
"06",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",1.71663509568309e-17
"06",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.139888520329469
"06",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.757883409111795
"06",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.102225949352714
"06",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",2.12120602227639e-06
"06",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",2.39838778141486e-20
"06",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.0597986268872249
"06",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.843220338990962
"06",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0969785988862985
"06",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",2.43523551424207e-06
"08",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",6.94292080133516e-25
"08",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.843899722672803
"08",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.154451098998323
"08",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.00164917832880529
"08",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",6.94999613415348e-14
"08",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",1.54509331127789e-83
"08",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.362947600245605
"08",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.625746945814245
"08",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0113054539401474
"08",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",2.66453525910038e-15
"08",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",1.0843971588976e-114
"08",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.164774592981244
"08",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.804931398040893
